"DISTRITO","UNIDADE","AREA","ANO","MES","ESPECIALIDADE","VALOR"
"Sul","CS TAPERA",2,2018,7,"Enfermeiro",143
"Sul","CS TAPERA",3,2018,4,"Enfermeiro",52
"Sul","CS TAPERA",3,2018,5,"Enfermeiro",113
"Sul","CS TAPERA",3,2018,6,"Enfermeiro",161
"Sul","CS TAPERA",3,2018,7,"Enfermeiro",149
"Centro","CS AGRONÔMICA",0,2018,4,"Médico",333
"Centro","CS AGRONÔMICA",0,2018,5,"Médico",413
"Centro","CS AGRONÔMICA",0,2018,6,"Médico",521
"Centro","CS AGRONÔMICA",0,2018,7,"Médico",237
"Centro","CS AGRONÔMICA",1,2018,4,"Médico",251
"Centro","CS AGRONÔMICA",1,2018,5,"Médico",323
"Centro","CS AGRONÔMICA",1,2018,6,"Médico",397
"Centro","CS AGRONÔMICA",1,2018,7,"Médico",375
"Centro","CS AGRONÔMICA",2,2018,4,"Médico",206
"Centro","CS AGRONÔMICA",2,2018,5,"Médico",318
"Centro","CS AGRONÔMICA",2,2018,6,"Médico",382
"Centro","CS AGRONÔMICA",2,2018,7,"Médico",354
"Centro","CS AGRONÔMICA",3,2018,4,"Médico",285
"Centro","CS AGRONÔMICA",3,2018,5,"Médico",392
"Centro","CS AGRONÔMICA",3,2018,6,"Médico",452
"Centro","CS AGRONÔMICA",3,2018,7,"Médico",466
"Centro","CS CENTRO",0,2018,4,"Médico",373
"Centro","CS CENTRO",0,2018,5,"Médico",318
"Centro","CS CENTRO",0,2018,6,"Médico",347
"Centro","CS CENTRO",0,2018,7,"Médico",405
"Centro","CS CENTRO",1,2018,4,"Médico",177
"Centro","CS CENTRO",1,2018,5,"Médico",155
"Centro","CS CENTRO",1,2018,6,"Médico",170
"Centro","CS CENTRO",1,2018,7,"Médico",153
"Centro","CS CENTRO",2,2018,4,"Médico",203
"Centro","CS CENTRO",2,2018,5,"Médico",176
"Centro","CS CENTRO",2,2018,6,"Médico",221
"Centro","CS CENTRO",2,2018,7,"Médico",251
"Centro","CS CÓRREGO GRANDE",0,2018,4,"Médico",131
"Centro","CS CÓRREGO GRANDE",0,2018,5,"Médico",228
"Centro","CS CÓRREGO GRANDE",0,2018,6,"Médico",281
"Centro","CS CÓRREGO GRANDE",0,2018,7,"Médico",320
"Centro","CS CÓRREGO GRANDE",1,2018,4,"Médico",156
"Centro","CS CÓRREGO GRANDE",1,2018,5,"Médico",233
"Centro","CS CÓRREGO GRANDE",1,2018,6,"Médico",273
"Centro","CS CÓRREGO GRANDE",1,2018,7,"Médico",274
"Centro","CS ITACORUBI",0,2018,4,"Médico",217
"Centro","CS ITACORUBI",0,2018,5,"Médico",245
"Centro","CS ITACORUBI",0,2018,6,"Médico",265
"Centro","CS ITACORUBI",0,2018,7,"Médico",263
"Centro","CS ITACORUBI",1,2018,4,"Médico",256
"Centro","CS ITACORUBI",1,2018,5,"Médico",163
"Centro","CS ITACORUBI",1,2018,6,"Médico",358
"Centro","CS ITACORUBI",1,2018,7,"Médico",308
"Centro","CS ITACORUBI",2,2018,4,"Médico",230
"Centro","CS ITACORUBI",2,2018,5,"Médico",232
"Centro","CS ITACORUBI",2,2018,6,"Médico",311
"Centro","CS ITACORUBI",2,2018,7,"Médico",338
"Centro","CS ITACORUBI",3,2018,4,"Médico",65
"Centro","CS ITACORUBI",3,2018,5,"Médico",139
"Centro","CS ITACORUBI",3,2018,6,"Médico",173
"Centro","CS ITACORUBI",3,2018,7,"Médico",171
"Centro","CS JOÃO PAULO",0,2018,4,"Médico",379
"Centro","CS JOÃO PAULO",0,2018,5,"Médico",412
"Centro","CS JOÃO PAULO",0,2018,6,"Médico",436
"Centro","CS JOÃO PAULO",0,2018,7,"Médico",485
"Centro","CS JOÃO PAULO",1,2018,4,"Médico",270
"Centro","CS JOÃO PAULO",1,2018,5,"Médico",260
"Centro","CS JOÃO PAULO",1,2018,6,"Médico",285
"Centro","CS JOÃO PAULO",1,2018,7,"Médico",297
"Centro","CS MONTE SERRAT",0,2018,4,"Médico",149
"Centro","CS MONTE SERRAT",0,2018,5,"Médico",235
"Centro","CS MONTE SERRAT",0,2018,6,"Médico",282
"Centro","CS MONTE SERRAT",0,2018,7,"Médico",344
"Centro","CS MONTE SERRAT",1,2018,4,"Médico",127
"Centro","CS MONTE SERRAT",1,2018,5,"Médico",93
"Centro","CS MONTE SERRAT",1,2018,6,"Médico",257
"Centro","CS MONTE SERRAT",1,2018,7,"Médico",238
"Centro","CS MONTE SERRAT",2,2018,4,"Médico",201
"Centro","CS MONTE SERRAT",2,2018,5,"Médico",331
"Centro","CS MONTE SERRAT",2,2018,6,"Médico",416
"Centro","CS MONTE SERRAT",2,2018,7,"Médico",434
"Centro","CS PANTANAL",0,2018,4,"Médico",164
"Centro","CS PANTANAL",0,2018,5,"Médico",216
"Centro","CS PANTANAL",0,2018,6,"Médico",303
"Centro","CS PANTANAL",0,2018,7,"Médico",326
"Centro","CS PANTANAL",1,2018,4,"Médico",136
"Centro","CS PANTANAL",1,2018,5,"Médico",205
"Centro","CS PANTANAL",1,2018,6,"Médico",256
"Centro","CS PANTANAL",1,2018,7,"Médico",219
"Centro","CS PRAINHA",0,2018,4,"Médico",149
"Centro","CS PRAINHA",0,2018,5,"Médico",233
"Centro","CS PRAINHA",0,2018,6,"Médico",344
"Centro","CS PRAINHA",0,2018,7,"Médico",293
"Centro","CS PRAINHA",1,2018,4,"Médico",101
"Centro","CS PRAINHA",1,2018,5,"Médico",170
"Centro","CS PRAINHA",1,2018,6,"Médico",184
"Centro","CS PRAINHA",1,2018,7,"Médico",255
"Centro","CS PRAINHA",2,2018,4,"Médico",68
"Centro","CS PRAINHA",2,2018,5,"Médico",152
"Centro","CS PRAINHA",2,2018,6,"Médico",184
"Centro","CS PRAINHA",2,2018,7,"Médico",222
"Centro","CS SACO DOS LIMÕES",0,2018,4,"Médico",152
"Centro","CS SACO DOS LIMÕES",0,2018,5,"Médico",221
"Centro","CS SACO DOS LIMÕES",0,2018,6,"Médico",286
"Centro","CS SACO DOS LIMÕES",0,2018,7,"Médico",279
"Centro","CS SACO DOS LIMÕES",1,2018,4,"Médico",144
"Centro","CS SACO DOS LIMÕES",1,2018,5,"Médico",260
"Centro","CS SACO DOS LIMÕES",1,2018,6,"Médico",289
"Centro","CS SACO DOS LIMÕES",1,2018,7,"Médico",304
"Centro","CS SACO DOS LIMÕES",2,2018,4,"Médico",160
"Centro","CS SACO DOS LIMÕES",2,2018,5,"Médico",148
"Centro","CS SACO DOS LIMÕES",2,2018,6,"Médico",389
"Centro","CS SACO DOS LIMÕES",2,2018,7,"Médico",371
"Centro","CS SACO DOS LIMÕES",3,2018,4,"Médico",64
"Centro","CS SACO DOS LIMÕES",3,2018,5,"Médico",76
"Centro","CS SACO DOS LIMÕES",3,2018,6,"Médico",97
"Centro","CS SACO DOS LIMÕES",3,2018,7,"Médico",92
"Centro","CS SACO DOS LIMÕES",4,2018,4,"Médico",34
"Centro","CS SACO DOS LIMÕES",4,2018,5,"Médico",48
"Centro","CS SACO DOS LIMÕES",4,2018,6,"Médico",50
"Centro","CS SACO DOS LIMÕES",4,2018,7,"Médico",52
"Centro","CS SACO DOS LIMÕES",312,2018,4,"Médico",2
"Centro","CS SACO DOS LIMÕES",312,2018,5,"Médico",0
"Centro","CS SACO DOS LIMÕES",312,2018,6,"Médico",2
"Centro","CS SACO DOS LIMÕES",312,2018,7,"Médico",1
"Centro","CS TRINDADE",0,2018,4,"Médico",125
"Centro","CS TRINDADE",0,2018,5,"Médico",244
"Centro","CS TRINDADE",0,2018,6,"Médico",279
"Centro","CS TRINDADE",0,2018,7,"Médico",260
"Centro","CS TRINDADE",1,2018,4,"Médico",187
"Centro","CS TRINDADE",1,2018,5,"Médico",273
"Centro","CS TRINDADE",1,2018,6,"Médico",331
"Centro","CS TRINDADE",1,2018,7,"Médico",175
"Centro","CS TRINDADE",2,2018,4,"Médico",178
"Centro","CS TRINDADE",2,2018,5,"Médico",303
"Centro","CS TRINDADE",2,2018,6,"Médico",320
"Centro","CS TRINDADE",2,2018,7,"Médico",332
"Centro","CS TRINDADE",3,2018,4,"Médico",152
"Centro","CS TRINDADE",3,2018,5,"Médico",250
"Centro","CS TRINDADE",3,2018,6,"Médico",276
"Centro","CS TRINDADE",3,2018,7,"Médico",279
"Centro","CS TRINDADE",4,2018,4,"Médico",124
"Centro","CS TRINDADE",4,2018,5,"Médico",172
"Centro","CS TRINDADE",4,2018,6,"Médico",241
"Centro","CS TRINDADE",4,2018,7,"Médico",231
"Centro","CS TRINDADE",5,2018,4,"Médico",15
"Centro","CS TRINDADE",5,2018,5,"Médico",39
"Centro","CS TRINDADE",5,2018,6,"Médico",54
"Centro","CS TRINDADE",5,2018,7,"Médico",35
"Continente","CS ABRAÃO",0,2018,4,"Médico",176
"Continente","CS ABRAÃO",0,2018,5,"Médico",234
"Continente","CS ABRAÃO",0,2018,6,"Médico",275
"Continente","CS ABRAÃO",0,2018,7,"Médico",302
"Continente","CS ABRAÃO",1,2018,4,"Médico",159
"Continente","CS ABRAÃO",1,2018,5,"Médico",208
"Continente","CS ABRAÃO",1,2018,6,"Médico",244
"Continente","CS ABRAÃO",1,2018,7,"Médico",257
"Continente","CS ABRAÃO",2,2018,4,"Médico",51
"Continente","CS ABRAÃO",2,2018,5,"Médico",149
"Continente","CS ABRAÃO",2,2018,6,"Médico",168
"Continente","CS ABRAÃO",2,2018,7,"Médico",181
"Continente","CS BALNEÁRIO",0,2018,4,"Médico",145
"Continente","CS BALNEÁRIO",0,2018,5,"Médico",238
"Continente","CS BALNEÁRIO",0,2018,6,"Médico",207
"Continente","CS BALNEÁRIO",0,2018,7,"Médico",180
"Continente","CS BALNEÁRIO",1,2018,4,"Médico",251
"Continente","CS BALNEÁRIO",1,2018,5,"Médico",291
"Continente","CS BALNEÁRIO",1,2018,6,"Médico",272
"Continente","CS BALNEÁRIO",1,2018,7,"Médico",279
"Continente","CS CAPOEIRAS",0,2018,4,"Médico",31
"Continente","CS CAPOEIRAS",0,2018,5,"Médico",241
"Continente","CS CAPOEIRAS",0,2018,6,"Médico",219
"Continente","CS CAPOEIRAS",0,2018,7,"Médico",195
"Continente","CS CAPOEIRAS",1,2018,4,"Médico",49
"Continente","CS CAPOEIRAS",1,2018,5,"Médico",169
"Continente","CS CAPOEIRAS",1,2018,6,"Médico",163
"Continente","CS CAPOEIRAS",1,2018,7,"Médico",135
"Continente","CS CAPOEIRAS",2,2018,4,"Médico",21
"Continente","CS CAPOEIRAS",2,2018,5,"Médico",277
"Continente","CS CAPOEIRAS",2,2018,6,"Médico",199
"Continente","CS CAPOEIRAS",2,2018,7,"Médico",105
"Continente","CS COLONINHA",0,2018,4,"Médico",148
"Continente","CS COLONINHA",0,2018,5,"Médico",252
"Continente","CS COLONINHA",0,2018,6,"Médico",211
"Continente","CS COLONINHA",0,2018,7,"Médico",183
"Continente","CS COLONINHA",1,2018,4,"Médico",163
"Continente","CS COLONINHA",1,2018,5,"Médico",280
"Continente","CS COLONINHA",1,2018,6,"Médico",214
"Continente","CS COLONINHA",1,2018,7,"Médico",277
"Continente","CS COLONINHA",2,2018,4,"Médico",199
"Continente","CS COLONINHA",2,2018,5,"Médico",383
"Continente","CS COLONINHA",2,2018,6,"Médico",411
"Continente","CS COLONINHA",2,2018,7,"Médico",465
"Continente","CS COQUEIROS",0,2018,4,"Médico",178
"Continente","CS COQUEIROS",0,2018,5,"Médico",192
"Continente","CS COQUEIROS",0,2018,6,"Médico",198
"Continente","CS COQUEIROS",0,2018,7,"Médico",233
"Continente","CS COQUEIROS",1,2018,4,"Médico",260
"Continente","CS COQUEIROS",1,2018,5,"Médico",245
"Continente","CS COQUEIROS",1,2018,6,"Médico",319
"Continente","CS COQUEIROS",1,2018,7,"Médico",348
"Continente","CS COQUEIROS",2,2018,4,"Médico",231
"Continente","CS COQUEIROS",2,2018,5,"Médico",258
"Continente","CS COQUEIROS",2,2018,6,"Médico",341
"Continente","CS COQUEIROS",2,2018,7,"Médico",399
"Continente","CS ESTREITO",0,2018,4,"Médico",148
"Continente","CS ESTREITO",0,2018,5,"Médico",288
"Continente","CS ESTREITO",0,2018,6,"Médico",188
"Continente","CS ESTREITO",0,2018,7,"Médico",262
"Continente","CS ESTREITO",1,2018,4,"Médico",168
"Continente","CS ESTREITO",1,2018,5,"Médico",280
"Continente","CS ESTREITO",1,2018,6,"Médico",269
"Continente","CS ESTREITO",1,2018,7,"Médico",241
"Continente","CS ESTREITO",2,2018,4,"Médico",92
"Continente","CS ESTREITO",2,2018,5,"Médico",139
"Continente","CS ESTREITO",2,2018,6,"Médico",172
"Continente","CS ESTREITO",2,2018,7,"Médico",160
"Continente","CS ESTREITO",3,2018,4,"Médico",144
"Continente","CS ESTREITO",3,2018,5,"Médico",260
"Continente","CS ESTREITO",3,2018,6,"Médico",286
"Continente","CS ESTREITO",3,2018,7,"Médico",231
"Continente","CS JARDIM ATLÂNTICO",0,2018,4,"Médico",98
"Continente","CS JARDIM ATLÂNTICO",0,2018,5,"Médico",73
"Continente","CS JARDIM ATLÂNTICO",0,2018,6,"Médico",83
"Continente","CS JARDIM ATLÂNTICO",0,2018,7,"Médico",119
"Continente","CS JARDIM ATLÂNTICO",1,2018,4,"Médico",89
"Continente","CS JARDIM ATLÂNTICO",1,2018,5,"Médico",63
"Continente","CS JARDIM ATLÂNTICO",1,2018,6,"Médico",70
"Continente","CS JARDIM ATLÂNTICO",1,2018,7,"Médico",93
"Continente","CS MONTE CRISTO",0,2018,4,"Médico",292
"Continente","CS MONTE CRISTO",0,2018,5,"Médico",381
"Continente","CS MONTE CRISTO",0,2018,6,"Médico",418
"Continente","CS MONTE CRISTO",0,2018,7,"Médico",347
"Continente","CS MONTE CRISTO",1,2018,4,"Médico",272
"Continente","CS MONTE CRISTO",1,2018,5,"Médico",336
"Continente","CS MONTE CRISTO",1,2018,6,"Médico",396
"Continente","CS MONTE CRISTO",1,2018,7,"Médico",419
"Continente","CS MONTE CRISTO",2,2018,4,"Médico",154
"Continente","CS MONTE CRISTO",2,2018,5,"Médico",175
"Continente","CS MONTE CRISTO",2,2018,6,"Médico",197
"Continente","CS MONTE CRISTO",2,2018,7,"Médico",203
"Continente","CS MONTE CRISTO",3,2018,4,"Médico",222
"Continente","CS MONTE CRISTO",3,2018,5,"Médico",321
"Continente","CS MONTE CRISTO",3,2018,6,"Médico",353
"Continente","CS MONTE CRISTO",3,2018,7,"Médico",327
"Continente","CS MONTE CRISTO",4,2018,4,"Médico",303
"Continente","CS MONTE CRISTO",4,2018,5,"Médico",366
"Continente","CS MONTE CRISTO",4,2018,6,"Médico",383
"Continente","CS MONTE CRISTO",4,2018,7,"Médico",398
"Continente","CS MONTE CRISTO",5,2018,4,"Médico",217
"Continente","CS MONTE CRISTO",5,2018,5,"Médico",272
"Continente","CS MONTE CRISTO",5,2018,6,"Médico",283
"Continente","CS MONTE CRISTO",5,2018,7,"Médico",326
"Continente","CS MONTE CRISTO",6,2018,4,"Médico",65
"Continente","CS MONTE CRISTO",6,2018,5,"Médico",94
"Continente","CS MONTE CRISTO",6,2018,6,"Médico",111
"Continente","CS MONTE CRISTO",6,2018,7,"Médico",101
"Continente","CS NOVO CONTINENTE",0,2018,4,"Médico",222
"Continente","CS NOVO CONTINENTE",0,2018,5,"Médico",344
"Continente","CS NOVO CONTINENTE",0,2018,6,"Médico",364
"Continente","CS NOVO CONTINENTE",0,2018,7,"Médico",320
"Continente","CS NOVO CONTINENTE",1,2018,4,"Médico",126
"Continente","CS NOVO CONTINENTE",1,2018,5,"Médico",228
"Continente","CS NOVO CONTINENTE",1,2018,6,"Médico",274
"Continente","CS NOVO CONTINENTE",1,2018,7,"Médico",166
"Continente","CS NOVO CONTINENTE",2,2018,4,"Médico",205
"Continente","CS NOVO CONTINENTE",2,2018,5,"Médico",305
"Continente","CS NOVO CONTINENTE",2,2018,6,"Médico",353
"Continente","CS NOVO CONTINENTE",2,2018,7,"Médico",325
"Continente","CS SAPE",0,2018,4,"Médico",159
"Continente","CS SAPE",0,2018,5,"Médico",90
"Continente","CS SAPE",0,2018,6,"Médico",251
"Continente","CS SAPE",0,2018,7,"Médico",246
"Continente","CS SAPE",1,2018,4,"Médico",129
"Continente","CS SAPE",1,2018,5,"Médico",156
"Continente","CS SAPE",1,2018,6,"Médico",281
"Continente","CS SAPE",1,2018,7,"Médico",264
"Continente","CS VILA APARECIDA",0,2018,4,"Médico",156
"Continente","CS VILA APARECIDA",0,2018,5,"Médico",185
"Continente","CS VILA APARECIDA",0,2018,6,"Médico",156
"Continente","CS VILA APARECIDA",0,2018,7,"Médico",180
"Continente","CS VILA APARECIDA",1,2018,4,"Médico",71
"Continente","CS VILA APARECIDA",1,2018,5,"Médico",111
"Continente","CS VILA APARECIDA",1,2018,6,"Médico",94
"Continente","CS VILA APARECIDA",1,2018,7,"Médico",124
"Norte","CS BARRA DA LAGOA",0,2018,4,"Médico",107
"Norte","CS BARRA DA LAGOA",0,2018,5,"Médico",206
"Norte","CS BARRA DA LAGOA",0,2018,6,"Médico",224
"Norte","CS BARRA DA LAGOA",0,2018,7,"Médico",280
"Norte","CS BARRA DA LAGOA",1,2018,4,"Médico",137
"Norte","CS BARRA DA LAGOA",1,2018,5,"Médico",226
"Norte","CS BARRA DA LAGOA",1,2018,6,"Médico",228
"Norte","CS BARRA DA LAGOA",1,2018,7,"Médico",250
"Norte","CS BARRA DA LAGOA",2,2018,4,"Médico",25
"Norte","CS BARRA DA LAGOA",2,2018,5,"Médico",51
"Norte","CS BARRA DA LAGOA",2,2018,6,"Médico",57
"Norte","CS BARRA DA LAGOA",2,2018,7,"Médico",67
"Norte","CS CACHOEIRA BOM JESUS",0,2018,4,"Médico",108
"Norte","CS CACHOEIRA BOM JESUS",0,2018,5,"Médico",276
"Norte","CS CACHOEIRA BOM JESUS",0,2018,6,"Médico",381
"Norte","CS CACHOEIRA BOM JESUS",0,2018,7,"Médico",276
"Norte","CS CACHOEIRA BOM JESUS",1,2018,4,"Médico",79
"Norte","CS CACHOEIRA BOM JESUS",1,2018,5,"Médico",172
"Norte","CS CACHOEIRA BOM JESUS",1,2018,6,"Médico",190
"Norte","CS CACHOEIRA BOM JESUS",1,2018,7,"Médico",181
"Norte","CS CANASVIEIRAS",0,2018,4,"Médico",110
"Norte","CS CANASVIEIRAS",0,2018,5,"Médico",188
"Norte","CS CANASVIEIRAS",0,2018,6,"Médico",244
"Norte","CS CANASVIEIRAS",0,2018,7,"Médico",252
"Norte","CS CANASVIEIRAS",1,2018,4,"Médico",172
"Norte","CS CANASVIEIRAS",1,2018,5,"Médico",258
"Norte","CS CANASVIEIRAS",1,2018,6,"Médico",333
"Norte","CS CANASVIEIRAS",1,2018,7,"Médico",333
"Norte","CS CANASVIEIRAS",2,2018,4,"Médico",171
"Norte","CS CANASVIEIRAS",2,2018,5,"Médico",149
"Norte","CS CANASVIEIRAS",2,2018,6,"Médico",170
"Norte","CS CANASVIEIRAS",2,2018,7,"Médico",174
"Norte","CS CANASVIEIRAS",3,2018,4,"Médico",175
"Norte","CS CANASVIEIRAS",3,2018,5,"Médico",192
"Norte","CS CANASVIEIRAS",3,2018,6,"Médico",234
"Norte","CS CANASVIEIRAS",3,2018,7,"Médico",255
"Norte","CS CANASVIEIRAS",4,2018,4,"Médico",267
"Norte","CS CANASVIEIRAS",4,2018,5,"Médico",267
"Norte","CS CANASVIEIRAS",4,2018,6,"Médico",238
"Norte","CS CANASVIEIRAS",4,2018,7,"Médico",288
"Norte","CS INGLESES",1,2018,4,"Médico",183
"Norte","CS INGLESES",1,2018,5,"Médico",283
"Norte","CS INGLESES",1,2018,6,"Médico",281
"Norte","CS INGLESES",1,2018,7,"Médico",275
"Norte","CS INGLESES",2,2018,4,"Médico",142
"Norte","CS INGLESES",2,2018,5,"Médico",197
"Norte","CS INGLESES",2,2018,6,"Médico",248
"Norte","CS INGLESES",2,2018,7,"Médico",253
"Norte","CS INGLESES",3,2018,4,"Médico",97
"Norte","CS INGLESES",3,2018,5,"Médico",188
"Norte","CS INGLESES",3,2018,6,"Médico",199
"Norte","CS INGLESES",3,2018,7,"Médico",216
"Norte","CS INGLESES",4,2018,4,"Médico",80
"Norte","CS INGLESES",4,2018,5,"Médico",234
"Norte","CS INGLESES",4,2018,6,"Médico",244
"Norte","CS INGLESES",4,2018,7,"Médico",302
"Norte","CS INGLESES",5,2018,4,"Médico",290
"Norte","CS INGLESES",5,2018,5,"Médico",391
"Norte","CS INGLESES",5,2018,6,"Médico",383
"Norte","CS INGLESES",5,2018,7,"Médico",323
"Norte","CS INGLESES",6,2018,4,"Médico",216
"Norte","CS INGLESES",6,2018,5,"Médico",417
"Norte","CS INGLESES",6,2018,6,"Médico",205
"Norte","CS INGLESES",6,2018,7,"Médico",449
"Norte","CS INGLESES",7,2018,4,"Médico",64
"Norte","CS INGLESES",7,2018,5,"Médico",119
"Norte","CS INGLESES",7,2018,6,"Médico",113
"Norte","CS INGLESES",7,2018,7,"Médico",123
"Norte","CS INGLESES",8,2018,4,"Médico",70
"Norte","CS INGLESES",8,2018,5,"Médico",80
"Norte","CS INGLESES",8,2018,6,"Médico",81
"Norte","CS INGLESES",8,2018,7,"Médico",80
"Norte","CS JURERE",0,2018,4,"Médico",340
"Norte","CS JURERE",0,2018,5,"Médico",259
"Norte","CS JURERE",0,2018,6,"Médico",286
"Norte","CS JURERE",0,2018,7,"Médico",256
"Norte","CS PONTA DAS CANAS",0,2018,4,"Médico",198
"Norte","CS PONTA DAS CANAS",0,2018,5,"Médico",171
"Norte","CS PONTA DAS CANAS",0,2018,6,"Médico",247
"Norte","CS PONTA DAS CANAS",0,2018,7,"Médico",317
"Norte","CS PONTA DAS CANAS",1,2018,4,"Médico",108
"Norte","CS PONTA DAS CANAS",1,2018,5,"Médico",109
"Norte","CS PONTA DAS CANAS",1,2018,6,"Médico",129
"Norte","CS PONTA DAS CANAS",1,2018,7,"Médico",154
"Norte","CS RATONES",0,2018,4,"Médico",165
"Norte","CS RATONES",0,2018,5,"Médico",184
"Norte","CS RATONES",0,2018,6,"Médico",273
"Norte","CS RATONES",0,2018,7,"Médico",107
"Norte","CS RATONES",1,2018,4,"Médico",85
"Norte","CS RATONES",1,2018,5,"Médico",99
"Norte","CS RATONES",1,2018,6,"Médico",121
"Norte","CS RATONES",1,2018,7,"Médico",62
"Norte","CS RIO VERMELHO",0,2018,4,"Médico",369
"Norte","CS RIO VERMELHO",0,2018,5,"Médico",421
"Norte","CS RIO VERMELHO",0,2018,6,"Médico",400
"Norte","CS RIO VERMELHO",0,2018,7,"Médico",333
"Norte","CS RIO VERMELHO",1,2018,4,"Médico",408
"Norte","CS RIO VERMELHO",1,2018,5,"Médico",457
"Norte","CS RIO VERMELHO",1,2018,6,"Médico",461
"Norte","CS RIO VERMELHO",1,2018,7,"Médico",419
"Norte","CS RIO VERMELHO",2,2018,4,"Médico",246
"Norte","CS RIO VERMELHO",2,2018,5,"Médico",270
"Norte","CS RIO VERMELHO",2,2018,6,"Médico",286
"Norte","CS RIO VERMELHO",2,2018,7,"Médico",261
"Norte","CS RIO VERMELHO",3,2018,4,"Médico",285
"Norte","CS RIO VERMELHO",3,2018,5,"Médico",328
"Norte","CS RIO VERMELHO",3,2018,6,"Médico",382
"Norte","CS RIO VERMELHO",3,2018,7,"Médico",343
"Norte","CS RIO VERMELHO",4,2018,4,"Médico",198
"Norte","CS RIO VERMELHO",4,2018,5,"Médico",223
"Norte","CS RIO VERMELHO",4,2018,6,"Médico",243
"Norte","CS RIO VERMELHO",4,2018,7,"Médico",216
"Norte","CS SACO GRANDE",0,2018,4,"Médico",311
"Norte","CS SACO GRANDE",0,2018,5,"Médico",364
"Norte","CS SACO GRANDE",0,2018,6,"Médico",465
"Norte","CS SACO GRANDE",0,2018,7,"Médico",403
"Norte","CS SACO GRANDE",1,2018,4,"Médico",334
"Norte","CS SACO GRANDE",1,2018,5,"Médico",437
"Norte","CS SACO GRANDE",1,2018,6,"Médico",496
"Norte","CS SACO GRANDE",1,2018,7,"Médico",477
"Norte","CS SACO GRANDE",2,2018,4,"Médico",140
"Norte","CS SACO GRANDE",2,2018,5,"Médico",317
"Norte","CS SACO GRANDE",2,2018,6,"Médico",384
"Norte","CS SACO GRANDE",2,2018,7,"Médico",304
"Norte","CS SACO GRANDE",3,2018,4,"Médico",239
"Norte","CS SACO GRANDE",3,2018,5,"Médico",339
"Norte","CS SACO GRANDE",3,2018,6,"Médico",415
"Norte","CS SACO GRANDE",3,2018,7,"Médico",435
"Norte","CS SACO GRANDE",4,2018,4,"Médico",255
"Norte","CS SACO GRANDE",4,2018,5,"Médico",315
"Norte","CS SACO GRANDE",4,2018,6,"Médico",385
"Norte","CS SACO GRANDE",4,2018,7,"Médico",350
"Norte","CS SACO GRANDE",5,2018,4,"Médico",228
"Norte","CS SACO GRANDE",5,2018,5,"Médico",327
"Norte","CS SACO GRANDE",5,2018,6,"Médico",449
"Norte","CS SACO GRANDE",5,2018,7,"Médico",408
"Norte","CS SANTINHO",0,2018,4,"Médico",238
"Norte","CS SANTINHO",0,2018,5,"Médico",265
"Norte","CS SANTINHO",0,2018,6,"Médico",352
"Norte","CS SANTINHO",0,2018,7,"Médico",339
"Norte","CS SANTINHO",1,2018,4,"Médico",163
"Norte","CS SANTINHO",1,2018,5,"Médico",338
"Norte","CS SANTINHO",1,2018,6,"Médico",373
"Norte","CS SANTINHO",1,2018,7,"Médico",223
"Norte","CS SANTO ANTONIO LISBOA",0,2018,4,"Médico",240
"Norte","CS SANTO ANTONIO LISBOA",0,2018,5,"Médico",351
"Norte","CS SANTO ANTONIO LISBOA",0,2018,6,"Médico",260
"Norte","CS SANTO ANTONIO LISBOA",0,2018,7,"Médico",242
"Norte","CS SANTO ANTONIO LISBOA",1,2018,4,"Médico",217
"Norte","CS SANTO ANTONIO LISBOA",1,2018,5,"Médico",375
"Norte","CS SANTO ANTONIO LISBOA",1,2018,6,"Médico",370
"Norte","CS SANTO ANTONIO LISBOA",1,2018,7,"Médico",389
"Norte","CS VARGEM GRANDE",0,2018,4,"Médico",77
"Norte","CS VARGEM GRANDE",0,2018,5,"Médico",176
"Norte","CS VARGEM GRANDE",0,2018,6,"Médico",396
"Norte","CS VARGEM GRANDE",0,2018,7,"Médico",455
"Norte","CS VARGEM GRANDE",1,2018,5,"Médico",1
"Norte","CS VARGEM GRANDE",1,2018,6,"Médico",0
"Norte","CS VARGEM GRANDE",1,2018,7,"Médico",2
"Norte","CS VARGEM PEQUENA",0,2018,4,"Médico",185
"Norte","CS VARGEM PEQUENA",0,2018,5,"Médico",235
"Norte","CS VARGEM PEQUENA",0,2018,6,"Médico",191
"Norte","CS VARGEM PEQUENA",0,2018,7,"Médico",182
"Sul","CS ALTO RIBEIRÃO",0,2018,4,"Médico",342
"Sul","CS ALTO RIBEIRÃO",0,2018,5,"Médico",386
"Sul","CS ALTO RIBEIRÃO",0,2018,6,"Médico",415
"Sul","CS ALTO RIBEIRÃO",0,2018,7,"Médico",546
"Sul","CS ARMAÇÃO",0,2018,4,"Médico",306
"Sul","CS ARMAÇÃO",0,2018,5,"Médico",306
"Sul","CS ARMAÇÃO",0,2018,6,"Médico",403
"Sul","CS ARMAÇÃO",0,2018,7,"Médico",237
"Sul","CS ARMAÇÃO",1,2018,4,"Médico",225
"Sul","CS ARMAÇÃO",1,2018,5,"Médico",180
"Sul","CS ARMAÇÃO",1,2018,6,"Médico",279
"Sul","CS ARMAÇÃO",1,2018,7,"Médico",234
"Sul","CS ARMAÇÃO",2,2018,4,"Médico",43
"Sul","CS ARMAÇÃO",2,2018,5,"Médico",51
"Sul","CS ARMAÇÃO",2,2018,6,"Médico",51
